bank_transaction_id,bank_transaction_category,bank_transaction_dataset
21792579,ACCOMMODATION_AND_MEALS,TRAIN
21792580,ACCOMMODATION_AND_MEALS,TRAIN
21792581,ACCOMMODATION_AND_MEALS,TRAIN
21792582,ACCOMMODATION_AND_MEALS,TRAIN
21792583,ACCOMMODATION_AND_MEALS,TRAIN
21792584,ACCOMMODATION_AND_MEALS,TRAIN
21792585,ACCOMMODATION_AND_MEALS,TRAIN
21792586,ACCOMMODATION_AND_MEALS,TRAIN
21792587,ACCOMMODATION_AND_MEALS,TRAIN
21792588,ACCOMMODATION_AND_MEALS,TRAIN
21792589,ACCOMMODATION_AND_MEALS,TRAIN
21792590,ACCOMMODATION_AND_MEALS,TRAIN
21792591,ACCOMMODATION_AND_MEALS,TRAIN
21792592,ACCOMMODATION_AND_MEALS,TRAIN
21792593,ACCOMMODATION_AND_MEALS,TRAIN
21792594,ACCOMMODATION_AND_MEALS,TRAIN
21792595,ACCOMMODATION_AND_MEALS,TRAIN
21792596,ACCOMMODATION_AND_MEALS,TRAIN
21792597,ACCOMMODATION_AND_MEALS,TRAIN
21792598,ACCOMMODATION_AND_MEALS,TRAIN
21792599,ACCOMMODATION_AND_MEALS,TRAIN
21792600,ACCOMMODATION_AND_MEALS,TRAIN
21792601,ACCOMMODATION_AND_MEALS,TRAIN
21792602,ACCOMMODATION_AND_MEALS,TRAIN
21792603,ACCOMMODATION_AND_MEALS,TRAIN
21792604,ACCOMMODATION_AND_MEALS,TRAIN
21792605,ACCOMMODATION_AND_MEALS,TRAIN
21792606,ACCOMMODATION_AND_MEALS,TRAIN
21792607,ACCOMMODATION_AND_MEALS,TRAIN
21792608,ACCOMMODATION_AND_MEALS,TRAIN
21792609,ACCOMMODATION_AND_MEALS,TRAIN
21792610,ACCOMMODATION_AND_MEALS,TRAIN
21792611,ACCOMMODATION_AND_MEALS,TRAIN
21792612,ACCOMMODATION_AND_MEALS,TRAIN
21792613,ACCOMMODATION_AND_MEALS,TRAIN
21792614,ACCOMMODATION_AND_MEALS,TRAIN
21792615,ACCOMMODATION_AND_MEALS,TRAIN
21792616,ACCOMMODATION_AND_MEALS,TRAIN
21792617,ACCOMMODATION_AND_MEALS,TRAIN
21792618,ACCOMMODATION_AND_MEALS,TRAIN
21792619,ACCOMMODATION_AND_MEALS,TRAIN
21792620,ACCOMMODATION_AND_MEALS,TRAIN
21792621,ACCOMMODATION_AND_MEALS,TRAIN
21792622,ACCOMMODATION_AND_MEALS,TRAIN
21792623,ACCOMMODATION_AND_MEALS,TRAIN
21792624,ACCOMMODATION_AND_MEALS,TRAIN
21792625,ACCOMMODATION_AND_MEALS,TRAIN
21792626,ACCOMMODATION_AND_MEALS,TRAIN
21792627,ACCOMMODATION_AND_MEALS,TRAIN
21792628,ACCOMMODATION_AND_MEALS,TRAIN
21792629,ACCOMMODATION_AND_MEALS,TRAIN
21792630,ACCOMMODATION_AND_MEALS,TRAIN
21792631,ACCOMMODATION_AND_MEALS,TRAIN
21792632,ACCOMMODATION_AND_MEALS,TRAIN
21792633,ACCOMMODATION_AND_MEALS,TRAIN
21792634,ACCOMMODATION_AND_MEALS,TRAIN
21792635,ACCOMMODATION_AND_MEALS,TRAIN
21792636,ACCOMMODATION_AND_MEALS,TRAIN
21792637,ACCOMMODATION_AND_MEALS,TRAIN
21792638,ACCOMMODATION_AND_MEALS,TRAIN
21792639,ACCOMMODATION_AND_MEALS,TRAIN
21792640,ACCOMMODATION_AND_MEALS,TRAIN
21792641,ACCOMMODATION_AND_MEALS,TRAIN
21792642,ACCOMMODATION_AND_MEALS,TRAIN
21792643,ACCOMMODATION_AND_MEALS,TRAIN
21792644,ACCOMMODATION_AND_MEALS,TRAIN
21792645,ACCOMMODATION_AND_MEALS,TRAIN
21792646,ACCOMMODATION_AND_MEALS,TRAIN
21792647,ACCOMMODATION_AND_MEALS,TRAIN
21792648,ACCOMMODATION_AND_MEALS,TRAIN
21792649,ACCOMMODATION_AND_MEALS,TRAIN
21792650,ACCOMMODATION_AND_MEALS,TRAIN
21792651,ACCOMMODATION_AND_MEALS,TRAIN
21792652,ACCOMMODATION_AND_MEALS,TRAIN
21792653,ACCOMMODATION_AND_MEALS,TRAIN
21792654,ACCOMMODATION_AND_MEALS,TRAIN
21792655,ACCOMMODATION_AND_MEALS,TRAIN
21792656,ACCOMMODATION_AND_MEALS,TRAIN
21792657,ACCOMMODATION_AND_MEALS,TRAIN
21792658,ACCOMMODATION_AND_MEALS,TRAIN
21792659,ACCOMMODATION_AND_MEALS,TRAIN
21792660,ACCOMMODATION_AND_MEALS,TRAIN
21792661,ACCOMMODATION_AND_MEALS,TRAIN
21792662,ACCOMMODATION_AND_MEALS,TRAIN
21792663,ACCOMMODATION_AND_MEALS,TRAIN
21792664,ACCOMMODATION_AND_MEALS,TRAIN
21792665,ACCOMMODATION_AND_MEALS,TRAIN
21792666,ACCOMMODATION_AND_MEALS,TRAIN
21792667,ACCOMMODATION_AND_MEALS,TRAIN
21792668,ACCOMMODATION_AND_MEALS,TRAIN
21792669,ACCOMMODATION_AND_MEALS,TRAIN
21792670,ACCOMMODATION_AND_MEALS,TRAIN
21792671,ACCOMMODATION_AND_MEALS,TRAIN
21792672,ACCOMMODATION_AND_MEALS,TRAIN
21792673,ACCOMMODATION_AND_MEALS,TRAIN
21792674,ACCOMMODATION_AND_MEALS,TRAIN
21792675,ACCOMMODATION_AND_MEALS,TRAIN
21792676,ACCOMMODATION_AND_MEALS,TRAIN
21792677,ACCOMMODATION_AND_MEALS,TRAIN
21792678,ACCOMMODATION_AND_MEALS,TRAIN
21792679,ACCOMMODATION_AND_MEALS,TRAIN
21792680,ACCOMMODATION_AND_MEALS,TRAIN
21792681,ACCOMMODATION_AND_MEALS,TRAIN
21792682,ACCOMMODATION_AND_MEALS,TRAIN
21792683,ACCOMMODATION_AND_MEALS,TRAIN
21792684,ACCOMMODATION_AND_MEALS,TRAIN
21792685,ACCOMMODATION_AND_MEALS,TRAIN
21792686,ACCOMMODATION_AND_MEALS,TRAIN
21792687,ACCOMMODATION_AND_MEALS,TRAIN
21792688,TRAVEL,TRAIN
21792689,ACCOMMODATION_AND_MEALS,TRAIN
21792690,ACCOMMODATION_AND_MEALS,TRAIN
21792691,ACCOMMODATION_AND_MEALS,TRAIN
21792692,ACCOMMODATION_AND_MEALS,TRAIN
21792693,ACCOMMODATION_AND_MEALS,TRAIN
21792694,ACCOMMODATION_AND_MEALS,TRAIN
21792695,ACCOMMODATION_AND_MEALS,TRAIN
21792696,ACCOMMODATION_AND_MEALS,TRAIN
21792697,ACCOMMODATION_AND_MEALS,TRAIN
21792698,ACCOMMODATION_AND_MEALS,TRAIN
21792699,ACCOMMODATION_AND_MEALS,TRAIN
21792700,ACCOMMODATION_AND_MEALS,TRAIN
21792701,ACCOMMODATION_AND_MEALS,TRAIN
21792702,ACCOMMODATION_AND_MEALS,TRAIN
21792703,ACCOMMODATION_AND_MEALS,TRAIN
21792704,ACCOMMODATION_AND_MEALS,TRAIN
21792705,ACCOMMODATION_AND_MEALS,TRAIN
21792706,ACCOMMODATION_AND_MEALS,TRAIN
21792707,ACCOMMODATION_AND_MEALS,TRAIN
21792708,ACCOMMODATION_AND_MEALS,TRAIN
21792709,ACCOMMODATION_AND_MEALS,TRAIN
21792710,ACCOMMODATION_AND_MEALS,TRAIN
21792711,ACCOMMODATION_AND_MEALS,TRAIN
21792712,ACCOMMODATION_AND_MEALS,TRAIN
21792713,ACCOMMODATION_AND_MEALS,TRAIN
21792714,ACCOMMODATION_AND_MEALS,TRAIN
21792715,ACCOMMODATION_AND_MEALS,TRAIN
21792716,ACCOMMODATION_AND_MEALS,TRAIN
21792717,ACCOMMODATION_AND_MEALS,TRAIN
21792718,ACCOMMODATION_AND_MEALS,TRAIN
21792719,ACCOMMODATION_AND_MEALS,TRAIN
21792720,ACCOMMODATION_AND_MEALS,TRAIN
21792721,ACCOMMODATION_AND_MEALS,TRAIN
21792722,ACCOMMODATION_AND_MEALS,TRAIN
21792723,ACCOMMODATION_AND_MEALS,TRAIN
21792724,ACCOMMODATION_AND_MEALS,TRAIN
21792725,ACCOMMODATION_AND_MEALS,TRAIN
21792726,ACCOMMODATION_AND_MEALS,TRAIN
21792727,ACCOMMODATION_AND_MEALS,TRAIN
21792728,ACCOMMODATION_AND_MEALS,TRAIN
21792729,ACCOMMODATION_AND_MEALS,TRAIN
21792730,ACCOMMODATION_AND_MEALS,TRAIN
21792731,ACCOMMODATION_AND_MEALS,TRAIN
21792732,ACCOMMODATION_AND_MEALS,TRAIN
21792733,ACCOMMODATION_AND_MEALS,TRAIN
21792734,ACCOMMODATION_AND_MEALS,TRAIN
21792735,ACCOMMODATION_AND_MEALS,TRAIN
21792736,ACCOMMODATION_AND_MEALS,TRAIN
21792737,ACCOMMODATION_AND_MEALS,TRAIN
21792738,ACCOMMODATION_AND_MEALS,TRAIN
21792739,ACCOMMODATION_AND_MEALS,TRAIN
21792740,ACCOMMODATION_AND_MEALS,TRAIN
21792741,ACCOMMODATION_AND_MEALS,TRAIN
21792742,ACCOMMODATION_AND_MEALS,TRAIN
21792743,ACCOMMODATION_AND_MEALS,TRAIN
21792744,ACCOMMODATION_AND_MEALS,TRAIN
21792745,ACCOMMODATION_AND_MEALS,TRAIN
21792746,ACCOMMODATION_AND_MEALS,TRAIN
21792747,ACCOMMODATION_AND_MEALS,TRAIN
21792748,ACCOMMODATION_AND_MEALS,TRAIN
21792749,ACCOMMODATION_AND_MEALS,TRAIN
21792750,ACCOMMODATION_AND_MEALS,TRAIN
21792751,ACCOMMODATION_AND_MEALS,TRAIN
21792752,ACCOMMODATION_AND_MEALS,TRAIN
21792753,ACCOMMODATION_AND_MEALS,TRAIN
21792754,ACCOMMODATION_AND_MEALS,TRAIN
21792755,ACCOMMODATION_AND_MEALS,TRAIN
21792756,ACCOMMODATION_AND_MEALS,TRAIN
21792757,ACCOMMODATION_AND_MEALS,TRAIN
21792758,ACCOMMODATION_AND_MEALS,TRAIN
21792759,ACCOMMODATION_AND_MEALS,TRAIN
21792760,ACCOMMODATION_AND_MEALS,TRAIN
21792761,ACCOMMODATION_AND_MEALS,TRAIN
21792762,ACCOMMODATION_AND_MEALS,TRAIN
21792763,ACCOMMODATION_AND_MEALS,TRAIN
21792764,ACCOMMODATION_AND_MEALS,TRAIN
21792765,ACCOMMODATION_AND_MEALS,TRAIN
21792766,ACCOMMODATION_AND_MEALS,TRAIN
21792767,ACCOMMODATION_AND_MEALS,TRAIN
21792768,ACCOMMODATION_AND_MEALS,TRAIN
21792769,ACCOMMODATION_AND_MEALS,TRAIN
21792770,ACCOMMODATION_AND_MEALS,TRAIN
21792771,ACCOMMODATION_AND_MEALS,TRAIN
21792772,ACCOMMODATION_AND_MEALS,TRAIN
21792773,TRAVEL,TRAIN
21792774,ACCOMMODATION_AND_MEALS,TRAIN
21792775,ACCOMMODATION_AND_MEALS,TRAIN
21792776,ACCOMMODATION_AND_MEALS,TRAIN
21792777,ACCOMMODATION_AND_MEALS,TRAIN
21792778,ACCOMMODATION_AND_MEALS,TRAIN
21792779,ACCOMMODATION_AND_MEALS,TRAIN
21792780,ACCOMMODATION_AND_MEALS,TRAIN
21792781,ACCOMMODATION_AND_MEALS,TRAIN
21792782,ACCOMMODATION_AND_MEALS,TRAIN
21792783,ACCOMMODATION_AND_MEALS,TRAIN
21792784,ACCOMMODATION_AND_MEALS,TRAIN
21792785,ACCOMMODATION_AND_MEALS,TRAIN
21792786,ACCOMMODATION_AND_MEALS,TRAIN
21792787,ACCOMMODATION_AND_MEALS,TRAIN
21792788,ACCOMMODATION_AND_MEALS,TRAIN
21792789,ACCOMMODATION_AND_MEALS,TRAIN
21792790,ACCOMMODATION_AND_MEALS,TRAIN
21792791,ACCOMMODATION_AND_MEALS,TRAIN
21792792,ACCOMMODATION_AND_MEALS,TRAIN
21792793,ACCOMMODATION_AND_MEALS,TRAIN
21792794,ACCOMMODATION_AND_MEALS,TRAIN
21792795,ACCOMMODATION_AND_MEALS,TRAIN
21792796,ACCOMMODATION_AND_MEALS,TRAIN
21792797,ACCOMMODATION_AND_MEALS,TRAIN
21792798,ACCOMMODATION_AND_MEALS,TRAIN
21792799,ACCOMMODATION_AND_MEALS,TRAIN
21792800,ACCOMMODATION_AND_MEALS,TRAIN
21792801,ACCOMMODATION_AND_MEALS,TRAIN
21792802,ACCOMMODATION_AND_MEALS,TRAIN
21792803,MOTOR_EXPENSES,TRAIN
21792804,ACCOMMODATION_AND_MEALS,TRAIN
21792805,ACCOMMODATION_AND_MEALS,TRAIN
21792806,ACCOMMODATION_AND_MEALS,TRAIN
21792807,ACCOMMODATION_AND_MEALS,TRAIN
21792808,ACCOMMODATION_AND_MEALS,TRAIN
21792809,ACCOMMODATION_AND_MEALS,TRAIN
21792810,ACCOMMODATION_AND_MEALS,TRAIN
21792811,ACCOMMODATION_AND_MEALS,TRAIN
21792812,ACCOMMODATION_AND_MEALS,TRAIN
21792813,ACCOMMODATION_AND_MEALS,TRAIN
21792814,ACCOMMODATION_AND_MEALS,TRAIN
21792815,ACCOMMODATION_AND_MEALS,TRAIN
21792816,ACCOMMODATION_AND_MEALS,TRAIN
21792817,ACCOMMODATION_AND_MEALS,TRAIN
21792818,ACCOMMODATION_AND_MEALS,TRAIN
21792819,ACCOMMODATION_AND_MEALS,TRAIN
21792820,ACCOMMODATION_AND_MEALS,TRAIN
21792821,ACCOMMODATION_AND_MEALS,TRAIN
21792822,ACCOMMODATION_AND_MEALS,TRAIN
21792823,ACCOMMODATION_AND_MEALS,TRAIN
21792824,ACCOMMODATION_AND_MEALS,TRAIN
21792825,ACCOMMODATION_AND_MEALS,TRAIN
21792826,ACCOMMODATION_AND_MEALS,TRAIN
21792827,ACCOMMODATION_AND_MEALS,TRAIN
21792828,ACCOMMODATION_AND_MEALS,TRAIN
21792829,ACCOMMODATION_AND_MEALS,TRAIN
21792830,ACCOMMODATION_AND_MEALS,TRAIN
21792831,ACCOMMODATION_AND_MEALS,TRAIN
21792832,MOTOR_EXPENSES,TRAIN
21792833,ACCOMMODATION_AND_MEALS,TRAIN
21792834,ACCOMMODATION_AND_MEALS,TRAIN
21792835,MOTOR_EXPENSES,TRAIN
21792836,ACCOMMODATION_AND_MEALS,TRAIN
21792837,MOTOR_EXPENSES,TRAIN
21792838,ACCOMMODATION_AND_MEALS,TRAIN
21792839,ACCOMMODATION_AND_MEALS,TRAIN
21792840,ACCOMMODATION_AND_MEALS,TRAIN
21792841,ACCOMMODATION_AND_MEALS,TRAIN
21792842,ACCOMMODATION_AND_MEALS,TRAIN
21792843,ACCOMMODATION_AND_MEALS,TRAIN
21792844,ACCOMMODATION_AND_MEALS,TRAIN
21792845,ACCOMMODATION_AND_MEALS,TRAIN
21792846,ACCOMMODATION_AND_MEALS,TRAIN
21792847,ACCOMMODATION_AND_MEALS,TRAIN
21792848,ACCOMMODATION_AND_MEALS,TRAIN
21792849,ACCOMMODATION_AND_MEALS,TRAIN
21792850,ACCOMMODATION_AND_MEALS,TRAIN
21792851,ACCOMMODATION_AND_MEALS,TRAIN
21792852,MOTOR_EXPENSES,TRAIN
21792853,ACCOMMODATION_AND_MEALS,TRAIN
21792854,ACCOMMODATION_AND_MEALS,TRAIN
21792855,ACCOMMODATION_AND_MEALS,TRAIN
21792856,ACCOMMODATION_AND_MEALS,TRAIN
21792857,ACCOMMODATION_AND_MEALS,TRAIN
21792858,ACCOMMODATION_AND_MEALS,TRAIN
21792859,ACCOMMODATION_AND_MEALS,TRAIN
21792860,ACCOMMODATION_AND_MEALS,TRAIN
21792861,ACCOMMODATION_AND_MEALS,TRAIN
21792862,ACCOMMODATION_AND_MEALS,TRAIN
21792863,ACCOMMODATION_AND_MEALS,TRAIN
21792864,ACCOMMODATION_AND_MEALS,TRAIN
21792865,ACCOMMODATION_AND_MEALS,TRAIN
21792866,ACCOMMODATION_AND_MEALS,TRAIN
21792867,ACCOMMODATION_AND_MEALS,TRAIN
21792868,ACCOMMODATION_AND_MEALS,TRAIN
21792869,ACCOMMODATION_AND_MEALS,TRAIN
21792870,ACCOMMODATION_AND_MEALS,TRAIN
21792871,ACCOMMODATION_AND_MEALS,TRAIN
21792872,ACCOMMODATION_AND_MEALS,TRAIN
21792873,ACCOMMODATION_AND_MEALS,TRAIN
21792874,ACCOMMODATION_AND_MEALS,TRAIN
21792875,ACCOMMODATION_AND_MEALS,TRAIN
21792876,ACCOMMODATION_AND_MEALS,TRAIN
21792877,ACCOMMODATION_AND_MEALS,TRAIN
21792878,ACCOMMODATION_AND_MEALS,TRAIN
21792879,ACCOMMODATION_AND_MEALS,TRAIN
21792880,ACCOMMODATION_AND_MEALS,TRAIN
21792881,ACCOMMODATION_AND_MEALS,TRAIN
21792882,ACCOMMODATION_AND_MEALS,TRAIN
21792883,ACCOMMODATION_AND_MEALS,TRAIN
21792884,ACCOMMODATION_AND_MEALS,TRAIN
21792885,ACCOMMODATION_AND_MEALS,TRAIN
21792886,ACCOMMODATION_AND_MEALS,TRAIN
21792887,ACCOMMODATION_AND_MEALS,TRAIN
21792888,ACCOMMODATION_AND_MEALS,TRAIN
21792889,ACCOMMODATION_AND_MEALS,TRAIN
21792890,ACCOMMODATION_AND_MEALS,TRAIN
21792891,ACCOMMODATION_AND_MEALS,TRAIN
21792892,ACCOMMODATION_AND_MEALS,TRAIN
21792893,ACCOMMODATION_AND_MEALS,TRAIN
21792894,ACCOMMODATION_AND_MEALS,TRAIN
21792895,ACCOMMODATION_AND_MEALS,TRAIN
21792896,ACCOMMODATION_AND_MEALS,TRAIN
21792897,ACCOMMODATION_AND_MEALS,TRAIN
21792898,ACCOMMODATION_AND_MEALS,TRAIN
21792899,ACCOMMODATION_AND_MEALS,TRAIN
21792900,ACCOMMODATION_AND_MEALS,TRAIN
21792901,ACCOMMODATION_AND_MEALS,TRAIN
21792902,ACCOMMODATION_AND_MEALS,TRAIN
21792903,ACCOMMODATION_AND_MEALS,TRAIN
21792904,ACCOMMODATION_AND_MEALS,TRAIN
21792905,ACCOMMODATION_AND_MEALS,TRAIN
21792906,ACCOMMODATION_AND_MEALS,TRAIN
21792907,MOTOR_EXPENSES,TRAIN
21792908,ACCOMMODATION_AND_MEALS,TRAIN
21792909,ACCOMMODATION_AND_MEALS,TRAIN
21792910,ACCOMMODATION_AND_MEALS,TRAIN
21792911,ACCOMMODATION_AND_MEALS,TRAIN
21792912,ACCOMMODATION_AND_MEALS,TRAIN
21792913,ACCOMMODATION_AND_MEALS,TRAIN
21792914,ACCOMMODATION_AND_MEALS,TRAIN
21792915,ACCOMMODATION_AND_MEALS,TRAIN
21792916,ACCOMMODATION_AND_MEALS,TRAIN
21792917,ACCOMMODATION_AND_MEALS,TRAIN
21792918,MOTOR_EXPENSES,TRAIN
21792919,ACCOMMODATION_AND_MEALS,TRAIN
21792920,TRAVEL,TRAIN
21792921,ACCOMMODATION_AND_MEALS,TRAIN
21792922,ACCOMMODATION_AND_MEALS,TRAIN
21792923,ACCOMMODATION_AND_MEALS,TRAIN
21792924,ACCOMMODATION_AND_MEALS,TRAIN
21792925,ACCOMMODATION_AND_MEALS,TRAIN
21792926,ACCOMMODATION_AND_MEALS,TRAIN
21792927,ACCOMMODATION_AND_MEALS,TRAIN
21792928,ACCOMMODATION_AND_MEALS,TRAIN
21792929,ACCOMMODATION_AND_MEALS,TRAIN
21792930,ACCOMMODATION_AND_MEALS,TRAIN
21792931,ACCOMMODATION_AND_MEALS,TRAIN
21792932,ACCOMMODATION_AND_MEALS,TRAIN
21792933,ACCOMMODATION_AND_MEALS,TRAIN
21792934,ACCOMMODATION_AND_MEALS,TRAIN
21792935,ACCOMMODATION_AND_MEALS,TRAIN
21792936,ACCOMMODATION_AND_MEALS,TRAIN
21792937,ACCOMMODATION_AND_MEALS,TRAIN
21792938,ACCOMMODATION_AND_MEALS,TRAIN
21792939,ACCOMMODATION_AND_MEALS,TRAIN
21792940,TRAVEL,TRAIN
21792941,MOTOR_EXPENSES,TRAIN
21792942,ACCOMMODATION_AND_MEALS,TRAIN
21792943,ACCOMMODATION_AND_MEALS,TRAIN
21792944,ACCOMMODATION_AND_MEALS,TRAIN
21792945,ACCOMMODATION_AND_MEALS,TRAIN
21792946,ACCOMMODATION_AND_MEALS,TRAIN
21792947,ACCOMMODATION_AND_MEALS,TRAIN
21792948,ACCOMMODATION_AND_MEALS,TRAIN
21792949,ACCOMMODATION_AND_MEALS,TRAIN
21792950,ACCOMMODATION_AND_MEALS,TRAIN
21792951,ACCOMMODATION_AND_MEALS,TRAIN
21792952,ACCOMMODATION_AND_MEALS,TRAIN
21792953,ACCOMMODATION_AND_MEALS,TRAIN
21792954,ACCOMMODATION_AND_MEALS,TRAIN
21792955,ACCOMMODATION_AND_MEALS,TRAIN
21792956,ACCOMMODATION_AND_MEALS,TRAIN
21792957,ACCOMMODATION_AND_MEALS,TRAIN
21792958,ACCOMMODATION_AND_MEALS,TRAIN
21792959,ACCOMMODATION_AND_MEALS,TRAIN
21792960,ACCOMMODATION_AND_MEALS,TRAIN
21792961,ACCOMMODATION_AND_MEALS,TRAIN
21792962,ACCOMMODATION_AND_MEALS,TRAIN
21792963,ACCOMMODATION_AND_MEALS,TRAIN
21792964,ACCOMMODATION_AND_MEALS,TRAIN
21792965,ACCOMMODATION_AND_MEALS,TRAIN
21792966,ACCOMMODATION_AND_MEALS,TRAIN
21792967,ACCOMMODATION_AND_MEALS,TRAIN
21792968,ACCOMMODATION_AND_MEALS,TRAIN
21792969,ACCOMMODATION_AND_MEALS,TRAIN
21792970,ACCOMMODATION_AND_MEALS,TRAIN
21792971,ACCOMMODATION_AND_MEALS,TRAIN
21792972,ACCOMMODATION_AND_MEALS,TRAIN
21792973,ACCOMMODATION_AND_MEALS,TRAIN
21792974,ACCOMMODATION_AND_MEALS,TRAIN
21792975,ACCOMMODATION_AND_MEALS,TRAIN
21792976,ACCOMMODATION_AND_MEALS,TRAIN
21792977,ACCOMMODATION_AND_MEALS,TRAIN
21792978,ACCOMMODATION_AND_MEALS,TRAIN
21792979,ACCOMMODATION_AND_MEALS,TRAIN
21792980,ACCOMMODATION_AND_MEALS,TRAIN
21792981,ACCOMMODATION_AND_MEALS,TRAIN
21792982,ACCOMMODATION_AND_MEALS,TRAIN
21792983,ACCOMMODATION_AND_MEALS,TRAIN
21792984,ACCOMMODATION_AND_MEALS,TRAIN
21792985,ACCOMMODATION_AND_MEALS,TRAIN
21792986,ACCOMMODATION_AND_MEALS,TRAIN
21792987,ACCOMMODATION_AND_MEALS,TRAIN
21792988,ACCOMMODATION_AND_MEALS,TRAIN
21792989,ACCOMMODATION_AND_MEALS,TRAIN
21792990,ACCOMMODATION_AND_MEALS,TRAIN
21792991,ACCOMMODATION_AND_MEALS,TRAIN
21792992,ACCOMMODATION_AND_MEALS,TRAIN
21792993,ACCOMMODATION_AND_MEALS,TRAIN
21792994,ACCOMMODATION_AND_MEALS,TRAIN
21792995,ACCOMMODATION_AND_MEALS,TRAIN
21792996,ACCOMMODATION_AND_MEALS,TRAIN
21792997,ACCOMMODATION_AND_MEALS,TRAIN
21792998,ACCOMMODATION_AND_MEALS,TRAIN
21792999,ACCOMMODATION_AND_MEALS,TRAIN
21793000,ACCOMMODATION_AND_MEALS,TRAIN
21793001,ACCOMMODATION_AND_MEALS,TRAIN
21793002,ACCOMMODATION_AND_MEALS,TRAIN
21793003,ACCOMMODATION_AND_MEALS,TRAIN
21793004,ACCOMMODATION_AND_MEALS,TRAIN
21793005,TRAVEL,TRAIN
21793006,ACCOMMODATION_AND_MEALS,TRAIN
21793007,ACCOMMODATION_AND_MEALS,TRAIN
21793008,ACCOMMODATION_AND_MEALS,TRAIN
21793009,ACCOMMODATION_AND_MEALS,TRAIN
21793010,ACCOMMODATION_AND_MEALS,TRAIN
21793011,ACCOMMODATION_AND_MEALS,TRAIN
21793012,MOTOR_EXPENSES,TRAIN
21793013,ACCOMMODATION_AND_MEALS,TRAIN
21793014,ACCOMMODATION_AND_MEALS,TRAIN
21793015,ACCOMMODATION_AND_MEALS,TRAIN
21793016,ACCOMMODATION_AND_MEALS,TRAIN
21793017,TRAVEL,TRAIN
21793018,MOTOR_EXPENSES,TRAIN
21793019,ACCOMMODATION_AND_MEALS,TRAIN
21793020,ACCOMMODATION_AND_MEALS,TRAIN
21793021,ACCOMMODATION_AND_MEALS,TRAIN
21793022,ACCOMMODATION_AND_MEALS,TRAIN
21793023,ACCOMMODATION_AND_MEALS,TRAIN
21793024,ACCOMMODATION_AND_MEALS,TRAIN
21793025,BANK_OR_FINANCE_CHARGES,TRAIN
21793026,BANK_OR_FINANCE_CHARGES,TRAIN
21793027,BANK_OR_FINANCE_CHARGES,TRAIN
21793028,BANK_OR_FINANCE_CHARGES,TRAIN
21793029,BANK_OR_FINANCE_CHARGES,TRAIN
21793030,BANK_OR_FINANCE_CHARGES,TRAIN
21793031,BANK_OR_FINANCE_CHARGES,TRAIN
21793032,BANK_OR_FINANCE_CHARGES,TRAIN
21793033,BANK_OR_FINANCE_CHARGES,TRAIN
21793034,BANK_OR_FINANCE_CHARGES,TRAIN
21793035,BANK_OR_FINANCE_CHARGES,TRAIN
21793036,BANK_OR_FINANCE_CHARGES,TRAIN
21793037,BANK_OR_FINANCE_CHARGES,TRAIN
21793038,BANK_OR_FINANCE_CHARGES,TRAIN
21793039,BANK_OR_FINANCE_CHARGES,TRAIN
21793040,BANK_OR_FINANCE_CHARGES,TRAIN
21793041,BANK_OR_FINANCE_CHARGES,TRAIN
21793042,BANK_OR_FINANCE_CHARGES,TRAIN
21793043,BANK_OR_FINANCE_CHARGES,TRAIN
21793044,BANK_OR_FINANCE_CHARGES,TRAIN
21793045,BANK_OR_FINANCE_CHARGES,TRAIN
21793046,BANK_OR_FINANCE_CHARGES,TRAIN
21793047,BANK_OR_FINANCE_CHARGES,TRAIN
21793048,BANK_OR_FINANCE_CHARGES,TRAIN
21793049,BANK_OR_FINANCE_CHARGES,TRAIN
21793050,BANK_OR_FINANCE_CHARGES,TRAIN
21793051,BANK_OR_FINANCE_CHARGES,TRAIN
21793052,BANK_OR_FINANCE_CHARGES,TRAIN
21793053,BANK_OR_FINANCE_CHARGES,TRAIN
21793054,BANK_OR_FINANCE_CHARGES,TRAIN
21793055,BANK_OR_FINANCE_CHARGES,TRAIN
21793056,BANK_OR_FINANCE_CHARGES,TRAIN
21793057,BANK_OR_FINANCE_CHARGES,TRAIN
21793058,BANK_OR_FINANCE_CHARGES,TRAIN
21793059,BANK_OR_FINANCE_CHARGES,TRAIN
21793060,BANK_OR_FINANCE_CHARGES,TRAIN
21793061,BANK_OR_FINANCE_CHARGES,TRAIN
21793062,BANK_OR_FINANCE_CHARGES,TRAIN
21793063,BANK_OR_FINANCE_CHARGES,TRAIN
21793064,BANK_OR_FINANCE_CHARGES,TRAIN
21793065,BANK_OR_FINANCE_CHARGES,TRAIN
21793066,BANK_OR_FINANCE_CHARGES,TRAIN
21793067,BANK_OR_FINANCE_CHARGES,TRAIN
21793068,BANK_OR_FINANCE_CHARGES,TRAIN
21793069,BANK_OR_FINANCE_CHARGES,TRAIN
21793070,BANK_OR_FINANCE_CHARGES,TRAIN
21793071,BANK_OR_FINANCE_CHARGES,TRAIN
21793072,BANK_OR_FINANCE_CHARGES,TRAIN
21793073,BANK_OR_FINANCE_CHARGES,TRAIN
21793074,BANK_OR_FINANCE_CHARGES,TRAIN
21793075,BANK_OR_FINANCE_CHARGES,TRAIN
21793076,BANK_OR_FINANCE_CHARGES,TRAIN
21793077,BANK_OR_FINANCE_CHARGES,TRAIN
21793078,BANK_OR_FINANCE_CHARGES,TRAIN
21793079,BANK_OR_FINANCE_CHARGES,TRAIN
